what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282875342524
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282875394993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282875399040
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282875523134
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1282875782243
executed,command,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1282875790821
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1282875993790
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876321274
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876326868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876329243
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876329243
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876329259
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876342149
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1282876380243
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1282876386337
